"Lon";"Lat"
-58.7468380887045;-23.7184409993044
-58.7468500887043;-23.7184699993044
-58.7468620887048;-23.7185009993044
-58.7468750887043;-23.7185339993044
-58.7468900887042;-23.7185669993044
-58.7469050887049;-23.7186019993044
-58.7469230887049;-23.7186389993044
-58.7469340887049;-23.7186619993044
-58.7469420887047;-23.7186779993044
-58.7469650887044;-23.7187209993044
-58.7469930887047;-23.7187689993044
-58.7470250887048;-23.7188219993044
-58.7470610887048;-23.7188809993044
-58.7470990887044;-23.7189419993044
-58.7471390887044;-23.7190059993044
-58.7471790887043;-23.7190699993044
-58.7472180887045;-23.7191329993044
-58.7472550887043;-23.7191949993044
-58.7472910887044;-23.7192549993044
-58.7473260887046;-23.7193129993044
-58.7473600887043;-23.7193669993044
-58.7473920887044;-23.7194179993044
-58.7474220887042;-23.7194649993044
-58.7474530887045;-23.7195089993044
-58.7474820887045;-23.7195499993044
-58.7475120887043;-23.7195899993044
-58.7475420887049;-23.7196269993044
-58.7475710887049;-23.7196609993044
-58.7475980887045;-23.7196929993044
-58.7476220887048;-23.7197219993044
-58.7476420887043;-23.7197459993044
-58.7476580887048;-23.7197669993044
-58.7476700887046;-23.7197839993044
-58.7476790887042;-23.7197989993044
-58.7476860887042;-23.7198129993044
-58.7476930887043;-23.7198259993044
-58.7476990887045;-23.7198409993044
-58.7477050887048;-23.7198569993044
-58.7477110887043;-23.7198739993044
-58.7477180887043;-23.7198929993044
-58.7477250887044;-23.7199149993044
-58.7477320887044;-23.7199389993044
-58.7477400887043;-23.7199639993044
-58.7477480887049;-23.7199899993044
-58.7477560887047;-23.7200149993044
-58.7477640887046;-23.7200389993044
-58.7477710887046;-23.7200609993044
-58.7477780887047;-23.7200809993044
-58.7477850887047;-23.7200999993044
-58.7477930887046;-23.7201179993044
-58.7478010887044;-23.7201349993043
-58.7478100887048;-23.7201529993043
-58.7478200887042;-23.7201719993044
-58.7478330887045;-23.7201919993044
-58.7478480887044;-23.7202129993043
-58.7478680887048;-23.7202359993044
-58.7478900887047;-23.7202619993043
-58.7479160887046;-23.7202889993044
-58.7479440887048;-23.7203169993044
-58.7479720887042;-23.7203449993043
-58.7480000887044;-23.7203719993044
-58.7480260887042;-23.7203969993043
-58.7480500887045;-23.7204219993044
-58.7480730887042;-23.7204459993044
-58.7480960887048;-23.7204709993044
-58.7481200887042;-23.7204979993043
-58.7481320887048;-23.7205129993043
-58.7481440887045;-23.7205279993043
-58.7481700887044;-23.7205599993044
-58.7481970887048;-23.7205969993044
-58.7482270887046;-23.7206369993044
-58.7482600887045;-23.7206809993043
-58.7482960887045;-23.7207289993043
-58.7483340887041;-23.7207799993043
-58.7483730887043;-23.7208319993043
-58.7484130887043;-23.7208819993043
-58.7484530887042;-23.7209299993043
-58.7484920887044;-23.7209719993043
-58.7485320887044;-23.7210119993043
-58.7485740887047;-23.7210479993043
-58.7486210887047;-23.7210839993043
-58.7486740887041;-23.7211189993043
-58.7487340887045;-23.7211549993043
-58.7488050887048;-23.7211929993043
-58.7488850887047;-23.7212349993043
-58.7488860887045;-23.7212349993043
-58.7489330887045;-23.7212589993043
-58.7489800887045;-23.7212829993043
-58.7355780887047;-23.6183689993066
-58.7355100887045;-23.6189829993066
-58.7354730887047;-23.6192369993066
-58.7353770887043;-23.6195549993066
-58.7352780887046;-23.6197949993066
-58.7351480887046;-23.6200329993066
-58.7349990887047;-23.6202259993066
-58.7348200887043;-23.6204009993066
-58.7346980887049;-23.6205189993066
-58.7345660887044;-23.6206339993066
-58.7344050887049;-23.6208009993066
-58.7342230887043;-23.6209979993066
-58.7339430887046;-23.6213599993066
-58.7338760887042;-23.6214589993066
-58.7334460887049;-23.6219119993065
-58.7327980887042;-23.6213959993066
-58.7324360887042;-23.6211079993066
-58.7316900887044;-23.6220239993065
-58.7320330887045;-23.6222979993065
-58.7326080887046;-23.6227579993065
-58.7317790887047;-23.6236249993065
-58.7308450887048;-23.6246069993065
-58.7313580887042;-23.6250069993065
-58.7316190887049;-23.6250539993065
-58.7325010887042;-23.6240599993065
-58.7336530887047;-23.6227749993065
-58.7343050887046;-23.6219839993066
-58.7341130887046;-23.6218069993066
-58.7341970887044;-23.6217229993066
-58.7348770887045;-23.6210619993066
-58.7350940887045;-23.6208539993066
-58.7353230887043;-23.6206199993066
-58.7354410887046;-23.6205059993066
-58.7355550887042;-23.6203909993066
-58.7356640887049;-23.6202609993066
-58.7357780887045;-23.6200829993066
-58.7358780887048;-23.6198979993066
-58.7359520887044;-23.6197529993066
-58.7360730887048;-23.6195339993066
-58.7361550887043;-23.6191609993066
-58.7362290887047;-23.6184229993066
-58.7355780887047;-23.6183689993066
-58.7529940887041;-23.7204629993044
-58.7513730887042;-23.7200089993044
-58.7510760887042;-23.7207509993043
-58.7509060887042;-23.7207019993044
-58.7507400887049;-23.7206259993043
-58.7504230887046;-23.7204269993043
-58.7503500887048;-23.7203679993044
-58.7494520887049;-23.7201219993044
-58.7490980887048;-23.7210549993043
-58.7490180887049;-23.7212019993043
-58.7489800887045;-23.7212829993043
-58.7490870887048;-23.7213369993043
-58.7491480887041;-23.7213669993043
-58.7492090887043;-23.7213969993043
-58.7493400887049;-23.7214629993043
-58.7494730887043;-23.7215299993043
-58.7496040887049;-23.7215949993043
-58.7497260887043;-23.7216559993043
-58.7498330887047;-23.7217099993043
-58.7499270887047;-23.7217569993043
-58.7500090887042;-23.7217969993043
-58.7500800887045;-23.7218319993043
-58.7501420887044;-23.7218619993043
-58.7501970887042;-23.7218869993043
-58.7502470887043;-23.7219089993043
-58.7502910887042;-23.7219279993043
-58.7503330887045;-23.7219459993043
-58.7503740887043;-23.7219619993043
-58.7504140887042;-23.7219779993043
-58.7504540887042;-23.7219939993043
-58.7504940887049;-23.7220099993043
-58.7505340887049;-23.7220259993043
-58.7505740887048;-23.7220419993043
-58.7506150887046;-23.7220579993043
-58.7506350887041;-23.7220659993043
-58.7506550887045;-23.7220739993043
-58.7506960887043;-23.7220889993043
-58.7507380887046;-23.7221039993043
-58.7507810887047;-23.7221179993043
-58.7508250887045;-23.7221319993043
-58.7508690887044;-23.7221439993043
-58.7509120887045;-23.7221559993043
-58.7509530887042;-23.7221659993043
-58.7509900887049;-23.7221759993043
-58.7510240887045;-23.7221849993043
-58.7510560887047;-23.7221929993043
-58.7510880887048;-23.7222009993043
-58.7511230887042;-23.7222099993043
-58.7511640887048;-23.7222189993043
-58.7512110887048;-23.7222289993043
-58.7512590887046;-23.7222399993043
-58.7513020887047;-23.7222489993043
-58.7513320887044;-23.7222549993043
-58.7513440887042;-23.7222569993043
-58.7513700887048;-23.7222619993043
-58.7514400887046;-23.7222729993043
-58.7515370887047;-23.7222899993043
-58.7516460887046;-23.7223089993043
-58.7517500887048;-23.7223289993043
-58.7518380887046;-23.7223469993043
-58.7519090887049;-23.7223639993043
-58.7519680887046;-23.7223799993043
-58.7520190887045;-23.7223949993043
-58.7520640887042;-23.7224099993043
-58.7521080887049;-23.7224249993043
-58.7521500887044;-23.7224399993043
-58.7521920887047;-23.7224559993043
-58.7522130887048;-23.7224639993043
-58.7522340887042;-23.7224719993043
-58.7527060887046;-23.7211919993043
-58.7529940887041;-23.7204629993044
-58.7510760887042;-23.7207509993043
-58.7513730887042;-23.7200089993044
-58.7529940887041;-23.7204629993044
-58.7531530887042;-23.7200519993044
-58.7536280887048;-23.7189089993044
-58.7535510887042;-23.7188759993044
-58.7533550887043;-23.7187919993044
-58.7527130887047;-23.7185379993044
-58.7521470887042;-23.7183259993044
-58.7521120887048;-23.7183129993044
-58.7512530887043;-23.7177379993044
-58.7515520887046;-23.7167989993044
-58.7506700887044;-23.7164929993044
-58.7504030887042;-23.7171999993044
-58.7504027774964;-23.7172008771678
-58.7499900887044;-23.7183649993044
-58.7496560887046;-23.7193509993044
-58.7494520887049;-23.7201219993044
-58.7503500887048;-23.7203679993044
-58.7504230887046;-23.7204269993043
-58.7507400887049;-23.7206259993043
-58.7509060887042;-23.7207019993044
-58.7510760887042;-23.7207509993043
-58.7513210887045;-23.7144369993045
-58.7510740887047;-23.7152089993045
-58.7506700887044;-23.7164929993044
-58.7515520887046;-23.7167989993044
-58.7522990887042;-23.7170429993044
-58.7536890887049;-23.7175119993044
-58.7541750887046;-23.7176709993044
-58.7545440887046;-23.7177869993044
-58.7546610887043;-23.7178169993044
-58.7551340887046;-23.7179799993044
-58.7552860887045;-23.7180539993044
-58.7553190887044;-23.7179689993044
-58.7563390887045;-23.7156399993045
-58.7556660887045;-23.7154639993045
-58.7551790887042;-23.7153129993045
-58.7547320887046;-23.7151859993045
-58.7542100887049;-23.7150279993045
-58.7534300887045;-23.7148079993045
-58.7529520887046;-23.7146669993045
-58.7528010887044;-23.7146909993045
-58.7525520887043;-23.7147309993045
-58.7524660887049;-23.7147209993045
-58.7513210887045;-23.7144369993045
-58.7521680887044;-23.7118219993045
-58.7520300887045;-23.7122209993045
-58.7518460887044;-23.7128229993045
-58.7517810887043;-23.7130359993045
-58.7515390887043;-23.7137729993045
-58.7513210887045;-23.7144369993045
-58.7524660887049;-23.7147209993045
-58.7525520887043;-23.7147309993045
-58.7528010887044;-23.7146909993045
-58.7529520887046;-23.7146669993045
-58.7534300887045;-23.7148079993045
-58.7542100887049;-23.7150279993045
-58.7547320887046;-23.7151859993045
-58.7551790887042;-23.7153129993045
-58.7556660887045;-23.7154639993045
-58.7563390887045;-23.7156399993045
-58.7566010887042;-23.7150459993045
-58.7538640887046;-23.7124529993045
-58.7535760887043;-23.7122529993045
-58.7521680887044;-23.7118219993045
-58.7544500887046;-23.6767919993053
-58.7541390887046;-23.6770329993053
-58.7544540887045;-23.6772019993053
-58.7547270887041;-23.6774719993053
-58.7551960887044;-23.6781409993053
-58.7553930887049;-23.6785809993053
-58.7554600887045;-23.6789009993053
-58.7553080887045;-23.6791309993053
-58.7550590887043;-23.6792119993053
-58.7548090887044;-23.6792429993053
-58.7545810887044;-23.6791729993053
-58.7543190887048;-23.6790239993053
-58.7540800887048;-23.6789439993053
-58.7537650887049;-23.6789749993053
-58.7534720887049;-23.6791059993053
-58.7533320887046;-23.6793769993053
-58.7533000887045;-23.6797069993053
-58.7534220887047;-23.6803469993052
-58.7535750887045;-23.6806269993052
-58.7538040887042;-23.6807159993052
-58.7541950887042;-23.6807649993052
-58.7546510887041;-23.6807339993052
-58.7551070887049;-23.6806529993052
-58.7553350887049;-23.6806519993052
-58.7555960887048;-23.6807609993052
-58.7558470887045;-23.6809609993052
-58.7561450887042;-23.6812039993052
-58.7562830887049;-23.6811159993052
-58.7571470887042;-23.6807999993052
-58.7576800887048;-23.6806119993052
-58.7590880887047;-23.6800569993053
-58.7590580887049;-23.6799629993053
-58.7604200887045;-23.6797249993053
-58.7601720887042;-23.6796589993053
-58.7600440887045;-23.6796199993053
-58.7599060887046;-23.6795279993053
-58.7597800887045;-23.6794479993053
-58.7596680887044;-23.6793509993053
-58.7594940887045;-23.6791089993053
-58.7594470887045;-23.6789619993053
-58.7594360887045;-23.6788669993053
-58.7594120887042;-23.6787679993053
-58.7593990887047;-23.6786619993053
-58.7594810887042;-23.6785079993053
-58.7595780887043;-23.6784079993053
-58.7596690887042;-23.6783249993053
-58.7598860887042;-23.6781059993053
-58.7598740887045;-23.6781099993053
-58.7598400887048;-23.6781199993053
-58.7597940887046;-23.6781329993053
-58.7597430887046;-23.6781469993053
-58.7596950887049;-23.6781599993053
-58.7596560887047;-23.6781679993053
-58.7596250887043;-23.6781739993053
-58.7596010887048;-23.6781759993053
-58.7595810887045;-23.6781759993053
-58.7595640887042;-23.6781749993053
-58.7595470887048;-23.6781719993053
-58.7595300887045;-23.6781689993053
-58.7595140887049;-23.6781649993053
-58.7594980887044;-23.6781599993053
-58.7594820887048;-23.6781549993053
-58.7594670887049;-23.6781489993053
-58.7594510887044;-23.6781419993053
-58.7594350887047;-23.6781349993053
-58.7594200887049;-23.6781269993053
-58.7594040887044;-23.6781189993053
-58.7593870887041;-23.6781089993053
-58.7593700887047;-23.6780979993053
-58.7593520887047;-23.6780839993053
-58.7593320887043;-23.6780679993053
-58.7593100887044;-23.6780489993053
-58.7592860887049;-23.6780269993053
-58.7592620887046;-23.6780039993053
-58.7592420887042;-23.6779839993053
-58.7592270887043;-23.6779699993053
-58.7592220887046;-23.6779639993053
-58.7591510887043;-23.6777339993053
-58.7591080887042;-23.6775879993053
-58.7590880887047;-23.6774989993053
-58.7590700887046;-23.6774139993053
-58.7590380887045;-23.6773499993053
-58.7589570887048;-23.6772699993053
-58.7588680887045;-23.6772229993053
-58.7587410887046;-23.6772089993053
-58.7581060887042;-23.6770369993053
-58.7574720887044;-23.6769339993053
-58.7572740887042;-23.6769159993053
-58.7570490887043;-23.6769189993053
-58.7569110887044;-23.6769239993053
-58.7566500887045;-23.6769389993053
-58.7564300887044;-23.6770099993053
-58.7563010887049;-23.6770449993053
-58.7561390887047;-23.6771119993053
-58.7559370887046;-23.6772019993053
-58.7557970887044;-23.6772349993053
-58.7556550887046;-23.6772629993053
-58.7555780887048;-23.6772629993053
-58.7554110887049;-23.6772679993053
-58.7552590887049;-23.6771909993053
-58.7550690887045;-23.6770909993053
-58.7544500887046;-23.6767919993053
-58.7458260887043;-23.6644639993056
-58.7461170887048;-23.6661259993056
-58.7462360887048;-23.6666199993055
-58.7463420887046;-23.6673039993055
-58.7465820887043;-23.6687829993055
-58.7466110887043;-23.6687909993055
-58.7467040887046;-23.6687869993055
-58.7467610887048;-23.6687629993055
-58.7468320887042;-23.6687089993055
-58.7468900887042;-23.6686669993055
-58.7469660887042;-23.6685479993055
-58.7470010887045;-23.6684839993055
-58.7470610887048;-23.6683469993055
-58.7471910887049;-23.6678819993055
-58.7474440887049;-23.6679279993055
-58.7524950887049;-23.6692789993055
-58.7526990887046;-23.6686429993055
-58.7528980887046;-23.6680239993055
-58.7531680887049;-23.6671819993055
-58.7535110887042;-23.6661099993056
-58.7535890887046;-23.6657789993056
-58.7526900887042;-23.6656189993056
-58.7502090887048;-23.6651939993056
-58.7490380887045;-23.6649839993056
-58.7475720887046;-23.6647429993056
-58.7461710887048;-23.6644899993056
-58.7458260887043;-23.6644639993056
-58.6735720887047;-23.599792999307
-58.6735060887049;-23.599795999307
-58.6707450887042;-23.599977999307
-58.6705810863856;-23.5999893490152
-58.6704702881878;-23.6001159620025
-58.6691267415429;-23.6000938071182
-58.6673188808219;-23.6002240835682
-58.6668957473847;-23.6002794855309
-58.6666730887046;-23.600406999307
-58.6666190887046;-23.600439999307
-58.6655650887048;-23.601066999307
-58.6649490887042;-23.601479999307
-58.6647900887042;-23.601568999307
-58.6646390887048;-23.601684999307
-58.6644490887044;-23.601826999307
-58.6642890887046;-23.602014999307
-58.6640850887049;-23.602256999307
-58.6639730887048;-23.602398999307
-58.6639310887045;-23.602436999307
-58.6638510887046;-23.602507999307
-58.6637660887042;-23.602559999307
-58.6636280887043;-23.602627999307
-58.6634990887048;-23.602665999307
-58.6585070887046;-23.603521999307
-58.6578770887047;-23.603626999307
-58.6577080887045;-23.603641999307
-58.6575130887044;-23.603618999307
-58.6572780887044;-23.603565999307
-58.6570280887045;-23.603527999307
-58.6567960887046;-23.603431999307
-58.6565580887044;-23.603308999307
-58.6563240887049;-23.603155999307
-58.6561530887043;-23.602994999307
-58.6554120887042;-23.601923999307
-58.6549000887046;-23.601240999307
-58.6545845887048;-23.601565499307
-58.6544351349439;-23.6017192166857
-58.6592810805006;-23.6088038117674
-58.6605417342091;-23.6106672766661
-58.6607870887045;-23.6104429993068
-58.6610205887049;-23.6103584993068
-58.6612540887044;-23.6102739993068
-58.6615260887043;-23.6101749993068
-58.6619420887043;-23.6097519993068
-58.6621990887043;-23.6094899993068
-58.6625910887048;-23.6090899993068
-58.6627920887044;-23.6088859993068
-58.6628710887045;-23.6087949993068
-58.6633161740138;-23.6083854864084
-58.663115612726;-23.6082513191815
-58.6639572236405;-23.6077055829078
-58.6650526879264;-23.6075088606074
-58.6660211648028;-23.6071182003001
-58.6698460784186;-23.603069577284
-58.6700558832951;-23.6027194922706
-58.6703184126221;-23.6029954197766
-58.6706390887045;-23.602814999307
-58.6714840887048;-23.601985999307
-58.6730690887048;-23.600336999307
-58.6735720887047;-23.599792999307
-58.6798582053954;-23.5941908775434
-58.6799900887048;-23.5940849993072
-58.6801530887048;-23.5939979993072
-58.6797950887047;-23.5939059993072
-58.6795830887044;-23.5938689993072
-58.6793560887042;-23.5937879993072
-58.6789250887043;-23.5934039993072
-58.6788110887047;-23.5933509993072
-58.6785150887046;-23.5932509993072
-58.6783370887047;-23.5931669993072
-58.6782500887048;-23.5931119993072
-58.6780210887042;-23.5929059993072
-58.6777150887047;-23.5926519993072
-58.6774200887043;-23.5924219993072
-58.6770670887047;-23.5922109993072
-58.6768190887044;-23.5920859993072
-58.6766880887045;-23.5919879993072
-58.6766770657508;-23.5919761717752
-58.6763680430368;-23.5919585296923
-58.6760257637673;-23.5912202323322
-58.6766784553119;-23.5899736819108
-58.6751726901826;-23.5897993693131
-58.6742481366373;-23.5904418312204
-58.6747152315918;-23.5918636058004
-58.6756672902149;-23.5925269222992
-58.67462583423;-23.5938134820618
-58.6749662484597;-23.594978012795
-58.6705810863856;-23.5999893490152
-58.6707450887042;-23.599977999307
-58.6735060887049;-23.599795999307
-58.6735720887047;-23.599792999307
-58.6738991330649;-23.5994391207862
-58.6736707575929;-23.5990208608159
-58.6747225878588;-23.5983191969798
-58.6745479758302;-23.5961443248032
-58.67472122039;-23.5961023792806
-58.6748290887044;-23.5959719993071
-58.6749040887046;-23.5959219993071
-58.6750810887047;-23.5958419993071
-58.6752310887043;-23.5957799993071
-58.6753660887049;-23.5957319993071
-58.6755010887046;-23.5956759993071
-58.6756560887047;-23.5956129993071
-58.6759560887048;-23.5955899993071
-58.6761290887041;-23.5956289993071
-58.6762500887046;-23.5956679993071
-58.6762997648618;-23.595720176087
-58.6766540528978;-23.5956343920166
-58.6771589814127;-23.5953224448696
-58.6773280213628;-23.5952908722282
-58.6773380887048;-23.5952819993071
-58.6775100887044;-23.5951439993071
-58.6776800887044;-23.5950229993072
-58.6778180887043;-23.5949129993072
-58.6779900887047;-23.5947879993072
-58.6782230887043;-23.5946769993072
-58.6784480887042;-23.5946089993072
-58.6787350887047;-23.5945309993072
-58.6789370887049;-23.5945049993072
-58.6791810887045;-23.5945029993072
-58.6793147410724;-23.5944899096688
-58.6793902860672;-23.5943848916109
-58.6798582053954;-23.5941908775434
-58.6691267415429;-23.6000938071182
-58.6684047881804;-23.6000818974092
-58.6673188808219;-23.6002240835682
-58.6691267415429;-23.6000938071182
-58.6668957473847;-23.6002794855309
-58.6665929292857;-23.6003191335578
-58.6690716956951;-23.597322409615
-58.6724764550508;-23.5938962005039
-58.6702844995553;-23.5938236105641
-58.6684321639687;-23.5946436266659
-58.6654068410231;-23.5981465690251
-58.6626581418584;-23.5948122186363
-58.6571505919688;-23.6001463022048
-58.6566547399423;-23.5994763985004
-58.6645271779426;-23.5913328888366
-58.6549000887046;-23.601240999307
-58.6554120887042;-23.601923999307
-58.6561530887043;-23.602994999307
-58.6563240887049;-23.603155999307
-58.6565580887044;-23.603308999307
-58.6567960887046;-23.603431999307
-58.6570280887045;-23.603527999307
-58.6572780887044;-23.603565999307
-58.6575130887044;-23.603618999307
-58.6577080887045;-23.603641999307
-58.6578770887047;-23.603626999307
-58.6585070887046;-23.603521999307
-58.6634990887048;-23.602665999307
-58.6636280887043;-23.602627999307
-58.6637660887042;-23.602559999307
-58.6638510887046;-23.602507999307
-58.6639310887045;-23.602436999307
-58.6639730887048;-23.602398999307
-58.6640850887049;-23.602256999307
-58.6642890887046;-23.602014999307
-58.6644490887044;-23.601826999307
-58.6646390887048;-23.601684999307
-58.6647900887042;-23.601568999307
-58.6649490887042;-23.601479999307
-58.6655650887048;-23.601066999307
-58.6666190887046;-23.600439999307
-58.6666730887046;-23.600406999307
-58.6668957473847;-23.6002794855309
-58.6657826031971;-23.5901860667885
-58.6657840887044;-23.5901829993073
-58.6658660887047;-23.5900079993073
-58.6659250887044;-23.5898939993073
-58.6649358162391;-23.5909122761292
-58.6657826031971;-23.5901860667885
-58.6667026542705;-23.5757581949734
-58.6652172464971;-23.5746849829537
-58.6607223049513;-23.5800945691349
-58.6623714367162;-23.5821495943356
-58.6642293689098;-23.5834660812352
-58.664458811808;-23.5835862280509
-58.6645660887049;-23.5833919993074
-58.6644210887042;-23.5832129993074
-58.6642310887046;-23.5829939993074
-58.6642260887049;-23.5829869993074
-58.6642210887044;-23.5829799993074
-58.6642160887047;-23.5829739993074
-58.6642120887048;-23.5829679993074
-58.6642080887049;-23.5829619993074
-58.6642030887044;-23.5829549993074
-58.6641990887045;-23.5829489993074
-58.6641950887045;-23.5829429993074
-58.6641900887048;-23.5829369993074
-58.6641860887049;-23.5829299993074
-58.6641820887042;-23.5829229993074
-58.6641780887043;-23.5829159993074
-58.6641740887044;-23.5829089993074
-58.6641710887042;-23.5829009993074
-58.6641690887047;-23.5828929993074
-58.6641660887045;-23.5828829993074
-58.6641650887048;-23.5828739993074
-58.6641630887044;-23.5828639993074
-58.6641620887046;-23.5828549993074
-58.6641610887049;-23.5828449993074
-58.6641590887045;-23.5828349993074
-58.6641580887047;-23.5828249993074
-58.6641570887041;-23.5828149993074
-58.6641550887046;-23.5828049993074
-58.6641540887048;-23.5827949993074
-58.6641520887044;-23.5827849993074
-58.6641510887047;-23.5827749993074
-58.6641500887049;-23.5827649993074
-58.6641490887043;-23.5827559993074
-58.6641470887048;-23.5827469993074
-58.6641460887042;-23.5827389993074
-58.6641450887044;-23.5827309993074
-58.6641440887046;-23.5827229993074
-58.6641430887048;-23.5827159993074
-58.6641410887045;-23.5827079993074
-58.6641400887047;-23.5827009993074
-58.6641390887049;-23.5826929993074
-58.6641380887043;-23.5826859993074
-58.6641370887046;-23.5826779993074
-58.6641360887048;-23.5826709993074
-58.6641350887042;-23.5826629993074
-58.6641330887047;-23.5826549993074
-58.6641320887049;-23.5826479993074
-58.6641310887043;-23.5826399993074
-58.6641290887047;-23.5826319993074
-58.6641270887044;-23.5826239993074
-58.6641250887048;-23.5826159993074
-58.6641230887045;-23.5826079993074
-58.6641210887049;-23.5825999993074
-58.6641190887045;-23.5825919993074
-58.6641170887042;-23.5825839993074
-58.6641140887049;-23.5825759993074
-58.6641120887045;-23.5825679993074
-58.6641100887041;-23.5825599993074
-58.6641080887046;-23.5825519993074
-58.6641060887042;-23.5825439993074
-58.6641030887049;-23.5825369993074
-58.6641010887045;-23.5825299993074
-58.6640990887042;-23.5825229993074
-58.6640960887048;-23.5825159993074
-58.6640930887047;-23.5825099993074
-58.6640900887046;-23.5825039993074
-58.6640870887044;-23.5824979993074
-58.6640840887043;-23.5824919993074
-58.6640800887044;-23.5824859993074
-58.6640770887042;-23.5824799993074
-58.6640740887049;-23.5824739993074
-58.6640710887048;-23.5824679993074
-58.6640680887046;-23.5824619993074
-58.6640650887045;-23.5824559993074
-58.6640610887046;-23.5824499993074
-58.6640570887047;-23.5824429993074
-58.6640510887044;-23.5824359993074
-58.6640440887043;-23.5824269993074
-58.6640350887047;-23.5824169993074
-58.6640250887045;-23.5824069993074
-58.6640140887046;-23.5823959993074
-58.6640030887046;-23.5823859993074
-58.6639930887044;-23.5823769993074
-58.6639830887042;-23.5823699993074
-58.6639750887044;-23.5823639993074
-58.6639670887046;-23.5823589993074
-58.6639590887047;-23.5823559993074
-58.6639520887047;-23.5823519993074
-58.6639450887046;-23.5823489993074
-58.6639370887048;-23.5823449993074
-58.6639300887047;-23.5823419993074
-58.6639230887047;-23.5823379993074
-58.6639160887046;-23.5823349993074
-58.6639080887048;-23.5823309993074
-58.6639010887047;-23.5823279993074
-58.6638940887047;-23.5823239993074
-58.6638860887049;-23.5823219993074
-58.6638780887042;-23.5823199993074
-58.6638700887044;-23.5823189993074
-58.6638620887046;-23.5823179993074
-58.6638530887042;-23.5823179993074
-58.6638440887046;-23.5823179993074
-58.6638360887047;-23.5823189993074
-58.6638270887043;-23.5823189993074
-58.6638180887047;-23.5823199993074
-58.6638100887049;-23.5823199993074
-58.6638010887045;-23.5823209993074
-58.6637920887049;-23.5823209993074
-58.6637830887044;-23.5823209993074
-58.6637750887046;-23.5823209993074
-58.6637660887042;-23.5823219993074
-58.6637580887044;-23.5823229993074
-58.6637490887048;-23.5823239993074
-58.6637410887049;-23.5823249993074
-58.6637320887045;-23.5823269993074
-58.6637240887047;-23.5823279993074
-58.6637160887049;-23.5823299993074
-58.6637080887042;-23.5823319993074
-58.6637000887044;-23.5823339993074
-58.6636920887046;-23.5823359993074
-58.6636840887047;-23.5823379993074
-58.6636760887049;-23.5823399993074
-58.6636680887043;-23.5823429993074
-58.6636600887044;-23.5823449993074
-58.6636510887048;-23.5823469993074
-58.6636420887044;-23.5823489993074
-58.6636320887042;-23.5823519993074
-58.6636210887043;-23.5823549993074
-58.6636080887047;-23.5823579993074
-58.6635950887044;-23.5823619993074
-58.6635800887045;-23.5823649993074
-58.6635650887046;-23.5823689993074
-58.6635490887042;-23.5823729993074
-58.6635330887045;-23.5823769993074
-58.6635180887046;-23.5823799993074
-58.6635020887042;-23.5823839993074
-58.6634860887045;-23.5823879993074
-58.6634710887046;-23.5823909993074
-58.6634550887042;-23.5823949993074
-58.6634390887045;-23.5823979993074
-58.6634250887044;-23.5824009993074
-58.6634100887045;-23.5824039993074
-58.6633980887048;-23.5824059993074
-58.6633860887042;-23.5824069993074
-58.6633750887043;-23.5824079993074
-58.6633660887046;-23.5824089993074
-58.6633570887042;-23.5824089993074
-58.6633480887046;-23.5824089993074
-58.6633390887042;-23.5824089993074
-58.6633310887044;-23.5824099993074
-58.6633220887048;-23.5824099993074
-58.6633130887044;-23.5824099993074
-58.6633050887045;-23.5824099993074
-58.6632960887049;-23.5824109993074
-58.6632870887045;-23.5824109993074
-58.6632780887049;-23.5824109993074
-58.6632680887047;-23.5824109993074
-58.6632580887045;-23.5824109993074
-58.6632470887046;-23.5824109993074
-58.6632360887046;-23.5824099993074
-58.6632240887048;-23.5824099993074
-58.6632120887043;-23.5824089993074
-58.6631990887048;-23.5824079993074
-58.6631870887042;-23.5824069993074
-58.6631740887047;-23.5824069993074
-58.6631620887041;-23.5824059993074
-58.6631500887044;-23.5824049993074
-58.6631370887049;-23.5824039993074
-58.6631250887043;-23.5824029993074
-58.6631120887048;-23.5824019993074
-58.6631000887043;-23.5823999993074
-58.6630880887045;-23.5823989993074
-58.6630760887048;-23.5823969993074
-58.6630650887048;-23.5823939993074
-58.6630530887042;-23.5823909993074
-58.6630420887043;-23.5823879993074
-58.6630310887043;-23.5823849993074
-58.6630200887043;-23.5823819993074
-58.6630090887044;-23.5823779993074
-58.6627340887044;-23.5822589993074
-58.6625570887043;-23.5821599993074
-58.6623420887047;-23.5819519993074
-58.6622660887047;-23.5817809993075
-58.6622920887045;-23.5816719993075
-58.6623260887042;-23.5815449993075
-58.6623840887042;-23.5813439993075
-58.6624120887044;-23.5812589993075
-58.6624420887041;-23.5811569993075
-58.6625010887047;-23.5810399993075
-58.6625600887045;-23.5809729993075
-58.6626640887047;-23.5809019993075
-58.6631240887045;-23.5803769993075
-58.6631750887045;-23.5800619993075
-58.6632180887046;-23.5799039993075
-58.6632600887049;-23.5797779993075
-58.6632970887047;-23.5796839993075
-58.6633500887042;-23.5795919993075
-58.6637190887042;-23.5791909993075
-58.6641540887048;-23.5786779993075
-58.6646940887046;-23.5779569993075
-58.6648040887043;-23.5777709993075
-58.6648610887045;-23.5775849993075
-58.6650950887047;-23.5769139993076
-58.6651700887041;-23.5767569993076
-58.6652530887042;-23.5766359993076
-58.6653400887042;-23.5765409993076
-58.6655930887042;-23.5764259993076
-58.6658140887041;-23.5762739993076
